timestamp_ms,symbol,side,price,size
7825,PI_XBTUSD,sell,108496.500000,0.000000
7856,PI_XBTUSD,sell,108982.000000,0.000000
7886,PI_XBTUSD,sell,108981.000000,10.000000
7915,PI_XBTUSD,sell,108666.000000,0.000000
7944,PI_XBTUSD,sell,108665.000000,15.000000
7974,PI_XBTUSD,buy,107276.000000,0.000000
8003,PI_XBTUSD,buy,107277.000000,196.000000
8034,PI_XBTUSD,sell,108541.500000,0.000000
8067,PI_XBTUSD,sell,108665.000000,10.000000
8097,PI_XBTUSD,sell,108640.500000,15.000000
8133,PI_XBTUSD,sell,108640.500000,10.000000
8167,PI_XBTUSD,sell,108640.500000,0.000000
8199,PI_XBTUSD,sell,108540.000000,1000.000000
8231,PI_XBTUSD,sell,108496.000000,0.000000
8262,PI_XBTUSD,sell,108507.000000,22969.000000
8292,PI_XBTUSD,sell,108495.000000,1456.000000
8326,PI_XBTUSD,buy,108361.000000,234.000000
8358,PI_XBTUSD,buy,108362.000000,9782.000000
8388,PI_XBTUSD,buy,108361.000000,0.000000
8417,PI_XBTUSD,buy,108362.000000,10016.000000
8451,PI_XBTUSD,sell,108981.500000,0.000000
8482,PI_XBTUSD,sell,108980.500000,13.000000
8513,PI_XBTUSD,buy,107276.500000,0.000000
8545,PI_XBTUSD,buy,107277.500000,98.000000
8575,PI_XBTUSD,buy,107858.000000,13.000000
8604,PI_XBTUSD,buy,107858.500000,20.000000
8635,PI_XBTUSD,sell,108640.000000,5.000000
8667,PI_XBTUSD,sell,108664.500000,10.000000
8702,PI_XBTUSD,sell,108640.000000,0.000000
8733,PI_XBTUSD,sell,108664.500000,15.000000
8762,PI_XBTUSD,buy,107858.000000,0.000000
8792,PI_XBTUSD,buy,107858.500000,33.000000
8821,PI_XBTUSD,buy,107277.000000,98.000000
8850,PI_XBTUSD,buy,107277.500000,196.000000
8882,PI_XBTUSD,sell,108540.500000,0.000000
8913,PI_XBTUSD,sell,108539.500000,36949.000000
8944,PI_XBTUSD,sell,108665.000000,0.000000
8974,PI_XBTUSD,sell,108667.000000,10.000000
9003,PI_XBTUSD,sell,109588.000000,0.000000
9032,PI_XBTUSD,sell,109587.000000,101.000000
9064,PI_XBTUSD,buy,107277.000000,0.000000
9092,PI_XBTUSD,buy,107277.500000,294.000000
9124,PI_XBTUSD,sell,108507.000000,0.000000
9154,PI_XBTUSD,sell,108495.500000,17767.000000
9189,PI_XBTUSD,buy,108181.000000,0.000000
9219,PI_XBTUSD,buy,108229.500000,9.000000
9249,PI_XBTUSD,buy,107847.000000,0.000000
9279,PI_XBTUSD,buy,107859.000000,9.000000
9308,PI_XBTUSD,buy,108329.500000,0.000000
9337,PI_XBTUSD,buy,108330.500000,9.000000
9366,PI_XBTUSD,buy,107273.000000,0.000000
9395,PI_XBTUSD,buy,107278.000000,197.000000
9427,PI_XBTUSD,sell,108495.500000,0.000000
9458,PI_XBTUSD,sell,108507.000000,23126.000000
9488,PI_XBTUSD,buy,108306.500000,0.000000
9518,PI_XBTUSD,buy,108330.500000,18.000000
9551,PI_XBTUSD,buy,108330.500000,9.000000
9583,PI_XBTUSD,buy,107858.500000,13.000000
9615,PI_XBTUSD,buy,108441.500000,0.000000
9647,PI_XBTUSD,buy,108424.500000,0.000000
9679,PI_XBTUSD,buy,108441.000000,0.000000
9714,PI_XBTUSD,buy,108330.500000,0.000000
9744,PI_XBTUSD,buy,108306.500000,9.000000
9774,PI_XBTUSD,buy,108229.500000,0.000000
9804,PI_XBTUSD,buy,108182.000000,9.000000
9897,PI_XBTUSD,sell,108507.000000,0.000000
9928,PI_XBTUSD,sell,108494.500000,18240.000000
9958,PI_XBTUSD,buy,108361.500000,0.000000
9988,PI_XBTUSD,buy,108362.500000,36813.000000
10022,PI_XBTUSD,buy,108420.000000,0.000000
10052,PI_XBTUSD,buy,108355.000000,1456.000000
10088,PI_XBTUSD,buy,108420.500000,4076.000000
10194,PI_XBTUSD,buy,108420.500000,12748.000000
10222,PI_XBTUSD,buy,108355.000000,0.000000
10251,PI_XBTUSD,buy,108355.000000,1456.000000
10281,PI_XBTUSD,buy,108174.500000,0.000000
10310,PI_XBTUSD,buy,108031.000000,285286.000000
10339,PI_XBTUSD,buy,108340.000000,0.000000
10368,PI_XBTUSD,buy,108329.000000,55351.000000
10475,PI_XBTUSD,sell,108568.000000,0.000000
10506,PI_XBTUSD,sell,108553.500000,44204.000000
10538,PI_XBTUSD,buy,108031.000000,0.000000
10568,PI_XBTUSD,buy,108174.500000,285286.000000
10598,PI_XBTUSD,sell,108553.500000,0.000000
10627,PI_XBTUSD,sell,108568.000000,64076.000000
10659,PI_XBTUSD,buy,108433.000000,1456.000000
10774,PI_XBTUSD,buy,108307.000000,9.000000
10806,PI_XBTUSD,buy,108306.500000,0.000000
10836,PI_XBTUSD,buy,108330.500000,9.000000
10867,PI_XBTUSD,buy,107859.500000,19.000000
10902,PI_XBTUSD,buy,108330.000000,0.000000
10934,PI_XBTUSD,buy,108306.500000,9.000000
10969,PI_XBTUSD,buy,107927.500000,0.000000
11087,PI_XBTUSD,buy,107859.500000,38.000000
11115,PI_XBTUSD,sell,108590.000000,0.000000
11144,PI_XBTUSD,sell,108567.000000,10.000000
11173,PI_XBTUSD,buy,108259.000000,0.000000
11203,PI_XBTUSD,buy,108246.000000,9.000000
11232,PI_XBTUSD,sell,108667.000000,0.000000
11263,PI_XBTUSD,sell,108664.000000,10.000000
11381,PI_XBTUSD,sell,108981.000000,0.000000
11410,PI_XBTUSD,sell,108980.000000,12.000000
11439,PI_XBTUSD,buy,107277.500000,196.000000
11469,PI_XBTUSD,buy,107278.500000,98.000000
11500,PI_XBTUSD,sell,108691.500000,0.000000
11530,PI_XBTUSD,sell,108671.500000,5.000000
11562,PI_XBTUSD,sell,109699.500000,0.000000
11668,PI_XBTUSD,sell,109591.000000,59.000000
11697,PI_XBTUSD,sell,109049.500000,0.000000
11726,PI_XBTUSD,sell,108999.500000,6.000000
11755,PI_XBTUSD,buy,108181.500000,0.000000
11784,PI_XBTUSD,buy,108175.000000,9.000000
11813,PI_XBTUSD,buy,107277.500000,98.000000
11842,PI_XBTUSD,buy,107259.500000,98.000000
11959,PI_XBTUSD,buy,107858.500000,0.000000
11989,PI_XBTUSD,buy,107859.500000,50.000000
12018,PI_XBTUSD,sell,108664.500000,10.000000
12047,PI_XBTUSD,sell,108664.000000,15.000000
12079,PI_XBTUSD,buy,108245.500000,0.000000
12109,PI_XBTUSD,buy,108229.500000,9.000000
12139,PI_XBTUSD,sell,108567.500000,0.000000
12254,PI_XBTUSD,sell,108549.500000,10.000000
12283,PI_XBTUSD,sell,108664.500000,0.000000
12312,PI_XBTUSD,sell,108664.000000,25.000000
12341,PI_XBTUSD,buy,107277.500000,0.000000
12370,PI_XBTUSD,buy,107278.500000,196.000000
12400,PI_XBTUSD,sell,109587.500000,0.000000
12516,PI_XBTUSD,sell,109586.500000,101.000000
12549,PI_XBTUSD,sell,108671.500000,0.000000
12579,PI_XBTUSD,sell,108999.500000,0.000000
12610,PI_XBTUSD,sell,108567.000000,0.000000
12643,PI_XBTUSD,buy,108329.000000,0.000000
12673,PI_XBTUSD,buy,108340.000000,44133.000000
12704,PI_XBTUSD,buy,108340.000000,0.000000
12827,PI_XBTUSD,buy,108340.000000,44108.000000
12859,PI_XBTUSD,buy,108340.000000,0.000000
12890,PI_XBTUSD,buy,108329.000000,60288.000000
12924,PI_XBTUSD,buy,108306.500000,0.000000
12955,PI_XBTUSD,buy,108331.000000,9.000000
12984,PI_XBTUSD,buy,107859.500000,31.000000
13013,PI_XBTUSD,buy,107927.500000,10.000000
13139,PI_XBTUSD,sell,108664.000000,15.000000
13168,PI_XBTUSD,sell,108663.500000,10.000000
13200,PI_XBTUSD,buy,108182.000000,0.000000
13230,PI_XBTUSD,buy,108175.500000,9.000000
13262,PI_XBTUSD,buy,108330.500000,0.000000
13292,PI_XBTUSD,buy,108329.500000,9.000000
13321,PI_XBTUSD,buy,107859.000000,0.000000
13432,PI_XBTUSD,buy,107860.000000,9.000000
13462,PI_XBTUSD,buy,107278.000000,0.000000
13491,PI_XBTUSD,buy,107279.000000,197.000000
13523,PI_XBTUSD,sell,108691.500000,5.000000
13553,PI_XBTUSD,sell,109049.500000,9.000000
13587,PI_XBTUSD,sell,108590.000000,10.000000
13620,PI_XBTUSD,buy,108329.000000,0.000000
13727,PI_XBTUSD,buy,108340.000000,44033.000000
13757,PI_XBTUSD,buy,108329.500000,0.000000
13787,PI_XBTUSD,buy,108331.500000,9.000000
13824,PI_XBTUSD,buy,108229.500000,0.000000
13856,PI_XBTUSD,buy,108246.500000,9.000000
13885,PI_XBTUSD,sell,108549.500000,0.000000
13915,PI_XBTUSD,sell,108552.500000,10.000000
14019,PI_XBTUSD,buy,108307.000000,0.000000
14048,PI_XBTUSD,buy,108306.500000,9.000000
14077,PI_XBTUSD,sell,108980.500000,0.000000
14106,PI_XBTUSD,sell,108979.500000,14.000000
14136,PI_XBTUSD,sell,108664.000000,5.000000
14166,PI_XBTUSD,sell,108663.000000,10.000000
14197,PI_XBTUSD,buy,107859.500000,12.000000
14289,PI_XBTUSD,buy,107860.500000,19.000000
14318,PI_XBTUSD,buy,107278.500000,98.000000
14349,PI_XBTUSD,buy,107279.500000,98.000000
14381,PI_XBTUSD,buy,107259.500000,0.000000
14411,PI_XBTUSD,buy,107279.500000,196.000000
14443,PI_XBTUSD,sell,109591.000000,0.000000
14473,PI_XBTUSD,sell,109599.500000,56.000000
14565,PI_XBTUSD,sell,108664.000000,0.000000
14595,PI_XBTUSD,sell,108663.000000,15.000000
14625,PI_XBTUSD,buy,108175.000000,0.000000
14654,PI_XBTUSD,buy,108176.000000,9.000000
14683,PI_XBTUSD,buy,107859.500000,0.000000
14712,PI_XBTUSD,buy,107860.500000,31.000000
14747,PI_XBTUSD,buy,108420.500000,8672.000000
14843,PI_XBTUSD,buy,108420.500000,0.000000
14875,PI_XBTUSD,buy,108331.000000,0.000000
14905,PI_XBTUSD,buy,108330.000000,9.000000
14934,PI_XBTUSD,buy,108246.000000,0.000000
14963,PI_XBTUSD,buy,108245.500000,9.000000
14993,PI_XBTUSD,sell,109587.000000,0.000000
15100,PI_XBTUSD,sell,109586.000000,101.000000
15129,PI_XBTUSD,buy,107278.500000,0.000000
15158,PI_XBTUSD,buy,107279.500000,294.000000
15189,PI_XBTUSD,buy,108433.500000,4076.000000
15221,PI_XBTUSD,buy,108422.500000,8671.000000
15256,PI_XBTUSD,buy,107860.500000,12.000000
15286,PI_XBTUSD,buy,107861.000000,18.000000
15392,PI_XBTUSD,sell,108663.000000,5.000000
15422,PI_XBTUSD,sell,108662.500000,10.000000
15451,PI_XBTUSD,buy,107279.500000,196.000000
15480,PI_XBTUSD,buy,107280.000000,98.000000
15516,PI_XBTUSD,buy,108331.500000,0.000000
15548,PI_XBTUSD,buy,108330.500000,9.000000
15578,PI_XBTUSD,buy,108175.500000,0.000000
15690,PI_XBTUSD,buy,108176.500000,9.000000
15719,PI_XBTUSD,buy,107860.000000,0.000000
15749,PI_XBTUSD,buy,107861.500000,9.000000
15780,PI_XBTUSD,buy,107279.000000,0.000000
15811,PI_XBTUSD,buy,107280.500000,197.000000
15842,PI_XBTUSD,buy,108433.500000,0.000000
15874,PI_XBTUSD,buy,108422.500000,0.000000
15992,PI_XBTUSD,sell,108980.000000,0.000000
16022,PI_XBTUSD,sell,108979.000000,11.000000
16052,PI_XBTUSD,sell,108663.500000,0.000000
16081,PI_XBTUSD,sell,108662.500000,20.000000
16112,PI_XBTUSD,buy,108330.000000,0.000000
16142,PI_XBTUSD,buy,108245.500000,0.000000
16171,PI_XBTUSD,buy,107279.500000,98.000000
16296,PI_XBTUSD,buy,108330.500000,0.000000
16326,PI_XBTUSD,buy,108329.000000,9.000000
16357,PI_XBTUSD,buy,108433.500000,4076.000000
16389,PI_XBTUSD,buy,108423.000000,8664.000000
16421,PI_XBTUSD,sell,108662.500000,10.000000
16451,PI_XBTUSD,sell,108662.000000,10.000000
16488,PI_XBTUSD,buy,108246.500000,0.000000
16595,PI_XBTUSD,buy,108246.000000,9.000000
16623,PI_XBTUSD,sell,108662.500000,0.000000
16652,PI_XBTUSD,sell,108662.000000,20.000000
16681,PI_XBTUSD,sell,108979.500000,0.000000
16711,PI_XBTUSD,sell,108978.500000,14.000000
16741,PI_XBTUSD,buy,107861.000000,0.000000
16771,PI_XBTUSD,buy,107862.000000,18.000000
16879,PI_XBTUSD,sell,109586.500000,0.000000
16908,PI_XBTUSD,sell,109585.500000,101.000000
16937,PI_XBTUSD,buy,107280.000000,0.000000
16967,PI_XBTUSD,buy,107281.000000,98.000000
16999,PI_XBTUSD,buy,108331.000000,9.000000
17031,PI_XBTUSD,buy,108247.000000,9.000000
17061,PI_XBTUSD,buy,107281.000000,196.000000
17176,PI_XBTUSD,buy,108329.000000,0.000000
17207,PI_XBTUSD,buy,108331.500000,9.000000
17237,PI_XBTUSD,buy,107861.500000,0.000000
17267,PI_XBTUSD,buy,107862.500000,9.000000
17299,PI_XBTUSD,buy,107280.500000,0.000000
17329,PI_XBTUSD,buy,107281.500000,197.000000
17364,PI_XBTUSD,buy,108331.000000,0.000000
17481,PI_XBTUSD,buy,108329.500000,9.000000
17514,PI_XBTUSD,buy,108247.000000,0.000000
17545,PI_XBTUSD,buy,108246.500000,9.000000
17574,PI_XBTUSD,sell,108662.000000,10.000000
17603,PI_XBTUSD,sell,108661.500000,10.000000
17632,PI_XBTUSD,sell,108979.000000,0.000000
17664,PI_XBTUSD,sell,108978.000000,11.000000
17786,PI_XBTUSD,sell,109586.000000,0.000000
17815,PI_XBTUSD,sell,109585.000000,101.000000
17844,PI_XBTUSD,buy,107281.000000,98.000000
17873,PI_XBTUSD,buy,107281.500000,295.000000
17907,PI_XBTUSD,buy,108331.500000,0.000000
17937,PI_XBTUSD,buy,108330.000000,9.000000
18061,PI_XBTUSD,buy,107281.500000,98.000000
18092,PI_XBTUSD,buy,107282.000000,197.000000
18128,PI_XBTUSD,buy,108246.000000,0.000000
18158,PI_XBTUSD,buy,108245.500000,9.000000
18187,PI_XBTUSD,sell,108662.000000,0.000000
18217,PI_XBTUSD,sell,108661.500000,20.000000
18247,PI_XBTUSD,buy,107281.000000,0.000000
18357,PI_XBTUSD,buy,107281.500000,196.000000
18387,PI_XBTUSD,buy,108433.500000,0.000000
18416,PI_XBTUSD,buy,108423.000000,0.000000
18446,PI_XBTUSD,buy,108329.500000,0.000000
18476,PI_XBTUSD,buy,108329.000000,9.000000
18505,PI_XBTUSD,buy,107281.500000,98.000000
18534,PI_XBTUSD,buy,107282.000000,295.000000
18644,PI_XBTUSD,buy,108330.000000,0.000000
18674,PI_XBTUSD,buy,108329.500000,9.000000
18704,PI_XBTUSD,buy,107282.000000,98.000000
18734,PI_XBTUSD,buy,107282.500000,197.000000
18765,PI_XBTUSD,buy,108433.500000,4076.000000
18795,PI_XBTUSD,buy,108423.500000,8664.000000
18826,PI_XBTUSD,buy,108329.000000,0.000000
18936,PI_XBTUSD,sell,108663.000000,0.000000
18968,PI_XBTUSD,sell,108661.000000,5.000000
18998,PI_XBTUSD,buy,107860.500000,0.000000
19028,PI_XBTUSD,buy,107863.000000,12.000000
19057,PI_XBTUSD,buy,108176.000000,0.000000
19086,PI_XBTUSD,buy,108177.000000,9.000000
19115,PI_XBTUSD,buy,107279.500000,0.000000
19208,PI_XBTUSD,buy,107282.500000,295.000000
19240,PI_XBTUSD,buy,108329.500000,0.000000
19270,PI_XBTUSD,buy,108329.000000,9.000000
19301,PI_XBTUSD,buy,108433.500000,0.000000
19331,PI_XBTUSD,buy,108423.500000,0.000000
19364,PI_XBTUSD,sell,108978.500000,0.000000
19394,PI_XBTUSD,sell,108977.500000,13.000000
19486,PI_XBTUSD,buy,108245.500000,0.000000
19516,PI_XBTUSD,buy,108246.500000,18.000000
19545,PI_XBTUSD,buy,107862.000000,0.000000
19574,PI_XBTUSD,buy,107863.000000,30.000000
19611,PI_XBTUSD,sell,109585.500000,0.000000
19641,PI_XBTUSD,sell,109584.500000,101.000000
19671,PI_XBTUSD,buy,107281.500000,0.000000
19763,PI_XBTUSD,buy,107282.500000,393.000000
19795,PI_XBTUSD,buy,107282.500000,295.000000
19825,PI_XBTUSD,buy,107283.000000,98.000000
19857,PI_XBTUSD,buy,108330.000000,9.000000
19889,PI_XBTUSD,buy,108176.500000,0.000000
19919,PI_XBTUSD,buy,108177.500000,9.000000
19949,PI_XBTUSD,buy,107862.500000,0.000000
20056,PI_XBTUSD,buy,107863.500000,9.000000
20086,PI_XBTUSD,buy,107282.500000,98.000000
20116,PI_XBTUSD,buy,107283.000000,295.000000
20148,PI_XBTUSD,buy,108433.500000,4076.000000
20183,PI_XBTUSD,buy,108423.500000,8659.000000
20218,PI_XBTUSD,buy,108246.500000,9.000000
20248,PI_XBTUSD,buy,108245.500000,9.000000
20360,PI_XBTUSD,sell,108661.500000,10.000000
20390,PI_XBTUSD,sell,108660.500000,10.000000
20419,PI_XBTUSD,buy,107863.000000,12.000000
20448,PI_XBTUSD,buy,107863.500000,27.000000
20477,PI_XBTUSD,buy,107282.500000,0.000000
20506,PI_XBTUSD,buy,107283.000000,393.000000
20538,PI_XBTUSD,buy,107863.000000,0.000000
20644,PI_XBTUSD,buy,107863.500000,39.000000
20678,PI_XBTUSD,buy,108329.000000,0.000000
20710,PI_XBTUSD,buy,108330.500000,9.000000
20740,PI_XBTUSD,buy,107283.000000,196.000000
20770,PI_XBTUSD,buy,107283.500000,197.000000
20805,PI_XBTUSD,buy,108330.000000,0.000000
20926,PI_XBTUSD,buy,108329.500000,9.000000
20956,PI_XBTUSD,sell,108661.500000,0.000000
20985,PI_XBTUSD,sell,108660.500000,20.000000
21014,PI_XBTUSD,buy,108246.500000,0.000000
21044,PI_XBTUSD,buy,108247.000000,9.000000
21074,PI_XBTUSD,sell,108978.000000,0.000000
21103,PI_XBTUSD,sell,108977.000000,11.000000
21225,PI_XBTUSD,buy,107282.000000,0.000000
21255,PI_XBTUSD,buy,107283.500000,295.000000
21285,PI_XBTUSD,sell,109585.000000,0.000000
21315,PI_XBTUSD,sell,109584.000000,101.000000
21348,PI_XBTUSD,buy,108330.500000,0.000000
21378,PI_XBTUSD,buy,108330.000000,9.000000
21408,PI_XBTUSD,buy,107863.500000,30.000000
21513,PI_XBTUSD,buy,107864.000000,9.000000
21543,PI_XBTUSD,buy,107283.500000,98.000000
21573,PI_XBTUSD,buy,107284.000000,197.000000
21605,PI_XBTUSD,sell,108495.000000,0.000000
21641,PI_XBTUSD,buy,107863.500000,12.000000
21671,PI_XBTUSD,buy,107864.000000,27.000000
21700,PI_XBTUSD,buy,107283.000000,98.000000
21809,PI_XBTUSD,buy,107284.000000,295.000000
21842,PI_XBTUSD,sell,108661.000000,0.000000
21872,PI_XBTUSD,sell,108660.000000,5.000000
21901,PI_XBTUSD,buy,108177.000000,0.000000
21930,PI_XBTUSD,buy,108178.000000,9.000000
21964,PI_XBTUSD,buy,107863.500000,0.000000
21995,PI_XBTUSD,buy,107864.000000,39.000000
22108,PI_XBTUSD,buy,107283.000000,0.000000
22138,PI_XBTUSD,buy,107284.000000,393.000000
22168,PI_XBTUSD,buy,108329.500000,0.000000
22197,PI_XBTUSD,buy,108247.000000,0.000000
22226,PI_XBTUSD,sell,108660.500000,10.000000
22256,PI_XBTUSD,buy,107283.500000,0.000000
22288,PI_XBTUSD,buy,107864.000000,30.000000
22406,PI_XBTUSD,buy,107864.500000,9.000000
22436,PI_XBTUSD,buy,107284.000000,196.000000
22466,PI_XBTUSD,buy,107284.500000,197.000000
22498,PI_XBTUSD,sell,108494.000000,1456.000000
22530,PI_XBTUSD,sell,108494.500000,0.000000
22560,PI_XBTUSD,sell,108507.000000,23755.000000
22592,PI_XBTUSD,sell,108660.500000,0.000000
22715,PI_XBTUSD,sell,108660.000000,15.000000
22749,PI_XBTUSD,sell,108977.500000,0.000000
22780,PI_XBTUSD,sell,108976.500000,13.000000
22810,PI_XBTUSD,sell,109584.500000,0.000000
22840,PI_XBTUSD,sell,109583.500000,101.000000
22872,PI_XBTUSD,buy,107864.000000,12.000000
22902,PI_XBTUSD,buy,107864.500000,27.000000
23027,PI_XBTUSD,buy,107284.000000,98.000000
23058,PI_XBTUSD,buy,107284.500000,295.000000
23090,PI_XBTUSD,buy,108330.000000,0.000000
23120,PI_XBTUSD,buy,108329.000000,9.000000
23152,PI_XBTUSD,buy,108177.500000,0.000000
23182,PI_XBTUSD,buy,108178.500000,9.000000
23214,PI_XBTUSD,buy,108330.500000,9.000000
23331,PI_XBTUSD,buy,108246.000000,9.000000
23361,PI_XBTUSD,buy,107284.500000,393.000000
23391,PI_XBTUSD,sell,108660.000000,25.000000
23424,PI_XBTUSD,buy,107284.000000,0.000000
23454,PI_XBTUSD,buy,107259.500000,98.000000
23484,PI_XBTUSD,buy,107864.000000,0.000000
23591,PI_XBTUSD,buy,107864.500000,39.000000
23623,PI_XBTUSD,buy,108329.000000,0.000000
23653,PI_XBTUSD,buy,108331.000000,9.000000
23685,PI_XBTUSD,buy,107864.500000,30.000000
23715,PI_XBTUSD,buy,107865.000000,9.000000
23745,PI_XBTUSD,buy,107284.500000,196.000000
23775,PI_XBTUSD,buy,107285.000000,197.000000
23885,PI_XBTUSD,sell,108660.000000,15.000000
23918,PI_XBTUSD,sell,108659.500000,10.000000
23950,PI_XBTUSD,buy,107864.500000,12.000000
23980,PI_XBTUSD,buy,107865.000000,27.000000
24011,PI_XBTUSD,buy,107284.500000,98.000000
24040,PI_XBTUSD,buy,107285.000000,295.000000
24072,PI_XBTUSD,buy,108433.000000,0.000000
24171,PI_XBTUSD,buy,108330.500000,0.000000
24201,PI_XBTUSD,buy,108329.500000,9.000000
24232,PI_XBTUSD,sell,108977.000000,0.000000
24263,PI_XBTUSD,sell,108976.000000,10.000000
24293,PI_XBTUSD,sell,108660.000000,5.000000
24323,PI_XBTUSD,sell,108659.500000,20.000000
24355,PI_XBTUSD,sell,109584.000000,0.000000
24448,PI_XBTUSD,sell,109583.000000,101.000000
24479,PI_XBTUSD,buy,107284.500000,0.000000
24510,PI_XBTUSD,buy,107285.000000,393.000000
24544,PI_XBTUSD,buy,108178.000000,0.000000
24574,PI_XBTUSD,buy,108179.000000,9.000000
24604,PI_XBTUSD,sell,108660.000000,0.000000
24634,PI_XBTUSD,sell,108659.500000,25.000000
24728,PI_XBTUSD,buy,107864.500000,0.000000
24758,PI_XBTUSD,buy,107865.000000,39.000000
24794,PI_XBTUSD,buy,108331.000000,0.000000
24825,PI_XBTUSD,buy,108330.000000,9.000000
24857,PI_XBTUSD,buy,108178.500000,0.000000
24888,PI_XBTUSD,buy,108179.500000,9.000000
24917,PI_XBTUSD,buy,107865.000000,30.000000
25025,PI_XBTUSD,buy,107865.500000,9.000000
25055,PI_XBTUSD,buy,107285.000000,196.000000
25085,PI_XBTUSD,buy,107285.500000,197.000000
25117,PI_XBTUSD,buy,108436.000000,1456.000000
25154,PI_XBTUSD,buy,108245.500000,0.000000
25184,PI_XBTUSD,buy,108246.500000,9.000000
25215,PI_XBTUSD,buy,107865.000000,12.000000
25327,PI_XBTUSD,buy,107865.500000,27.000000
25357,PI_XBTUSD,buy,107285.000000,98.000000
25387,PI_XBTUSD,buy,107285.500000,295.000000
25419,PI_XBTUSD,sell,108507.000000,0.000000
25450,PI_XBTUSD,sell,108493.500000,17645.000000
25481,PI_XBTUSD,sell,108493.500000,0.000000
25512,PI_XBTUSD,sell,108507.000000,23905.000000
25631,PI_XBTUSD,buy,108329.500000,0.000000
25662,PI_XBTUSD,buy,108329.000000,9.000000
25692,PI_XBTUSD,sell,108659.500000,15.000000
25722,PI_XBTUSD,sell,108659.000000,10.000000
25753,PI_XBTUSD,buy,107285.000000,0.000000
25782,PI_XBTUSD,buy,107285.500000,393.000000
25819,PI_XBTUSD,sell,108659.500000,10.000000
25930,PI_XBTUSD,sell,108659.000000,15.000000
25959,PI_XBTUSD,buy,107865.000000,0.000000
25989,PI_XBTUSD,buy,107865.500000,39.000000
26021,PI_XBTUSD,sell,108507.000000,0.000000
26052,PI_XBTUSD,sell,108493.500000,17878.000000
26084,PI_XBTUSD,buy,108330.000000,0.000000
26116,PI_XBTUSD,buy,108329.500000,9.000000
26234,PI_XBTUSD,buy,107865.500000,30.000000
26264,PI_XBTUSD,buy,107866.000000,9.000000
26294,PI_XBTUSD,buy,107285.500000,196.000000
26324,PI_XBTUSD,buy,107286.000000,197.000000
26356,PI_XBTUSD,sell,108493.500000,0.000000
26388,PI_XBTUSD,sell,108507.000000,23890.000000
26497,PI_XBTUSD,sell,108507.000000,0.000000
26528,PI_XBTUSD,sell,108493.500000,17650.000000
26559,PI_XBTUSD,sell,108493.500000,0.000000
26591,PI_XBTUSD,sell,108507.000000,23607.000000
26620,PI_XBTUSD,sell,108507.000000,0.000000
26650,PI_XBTUSD,sell,108493.500000,17632.000000
26682,PI_XBTUSD,sell,108493.500000,0.000000
26792,PI_XBTUSD,sell,108507.000000,23923.000000
26829,PI_XBTUSD,sell,108659.500000,0.000000
26860,PI_XBTUSD,sell,108659.000000,25.000000
26890,PI_XBTUSD,sell,108976.500000,0.000000
26920,PI_XBTUSD,sell,108975.500000,13.000000
26950,PI_XBTUSD,sell,109583.500000,0.000000
26980,PI_XBTUSD,sell,109582.500000,101.000000
27093,PI_XBTUSD,buy,107865.500000,12.000000
27125,PI_XBTUSD,buy,107866.000000,27.000000
27155,PI_XBTUSD,buy,107285.500000,98.000000
27185,PI_XBTUSD,buy,107286.000000,295.000000
27218,PI_XBTUSD,sell,108507.000000,0.000000
27249,PI_XBTUSD,sell,108493.500000,17704.000000
27280,PI_XBTUSD,sell,108493.500000,0.000000
27399,PI_XBTUSD,sell,108507.000000,23985.000000
27431,PI_XBTUSD,buy,107866.000000,18.000000
27461,PI_XBTUSD,buy,107866.500000,9.000000
27491,PI_XBTUSD,buy,107286.000000,98.000000
27521,PI_XBTUSD,buy,107286.500000,197.000000
27553,PI_XBTUSD,sell,108507.000000,0.000000
27584,PI_XBTUSD,sell,108493.500000,17614.000000
27711,PI_XBTUSD,sell,108493.500000,0.000000
27742,PI_XBTUSD,sell,108506.500000,23735.000000
27774,PI_XBTUSD,sell,108506.500000,0.000000
27805,PI_XBTUSD,sell,108493.500000,17608.000000
27837,PI_XBTUSD,sell,108493.500000,0.000000
27868,PI_XBTUSD,sell,108506.500000,23738.000000
27903,PI_XBTUSD,sell,108659.000000,15.000000
28033,PI_XBTUSD,buy,107866.000000,0.000000
28062,PI_XBTUSD,buy,107286.000000,0.000000
28093,PI_XBTUSD,buy,108179.000000,0.000000
28123,PI_XBTUSD,buy,108180.000000,9.000000
28153,PI_XBTUSD,sell,108659.000000,10.000000
28183,PI_XBTUSD,sell,108658.500000,5.000000
28214,PI_XBTUSD,buy,107865.500000,0.000000
28325,PI_XBTUSD,buy,107866.500000,21.000000
28355,PI_XBTUSD,buy,108329.000000,0.000000
28385,PI_XBTUSD,buy,108330.000000,9.000000
28415,PI_XBTUSD,buy,108246.000000,0.000000
28446,PI_XBTUSD,buy,108247.000000,9.000000
28476,PI_XBTUSD,sell,108659.000000,0.000000
28506,PI_XBTUSD,sell,108658.500000,15.000000
28613,PI_XBTUSD,buy,107285.500000,0.000000
28643,PI_XBTUSD,buy,107286.500000,295.000000
28675,PI_XBTUSD,buy,108329.500000,0.000000
28705,PI_XBTUSD,buy,108330.500000,9.000000
28738,PI_XBTUSD,buy,108179.500000,0.000000
28768,PI_XBTUSD,buy,108180.500000,9.000000
28798,PI_XBTUSD,buy,107866.500000,12.000000
28903,PI_XBTUSD,buy,107867.000000,9.000000
28934,PI_XBTUSD,buy,107286.500000,98.000000
